Month,Day,Hour,Minute,CheckResult
7,14,5,49,183679227835455
7,14,5,50,133520635136178
7,14,5,51,163011533136902
7,14,5,52,195718431337625
7,14,5,53,105607626738349
7,14,5,54,164954689139072
7,14,5,55,155477521339796
7,14,5,56,104842242340520
7,14,5,57,113157757041243
7,14,5,58,198831274741967
7,14,5,59,152051377442690
7,14,6,0,16411996640
7,14,6,1,1632792139868
7,14,6,2,12295131901736
7,14,6,3,17821749442604
7,14,6,4,13946188983473
7,14,6,5,17762072214341
7,14,6,6,15201002455209
7,14,6,7,15085778526078
7,14,6,8,11998315116946
7,14,6,9,13147476837814
7,14,6,10,17412359518682
7,14,6,11,12554845979551
7,14,6,12,104033717810419
7,14,6,13,143753888311287
7,14,6,14,158444708312156
7,14,6,15,123261829313024
7,14,6,16,158933097413892
7,14,6,17,189280038214760
7,14,6,18,127990961015629
7,14,6,19,155130397516497
7,14,6,20,169961925017365
7,14,6,21,163210338518234
7,14,6,22,168890516619102
7,14,6,23,172057864919970
7,14,6,24,147273445320838
7,14,6,25,180851307221707
7,14,6,26,187025920722575
7,14,6,27,127015918123443
7,14,6,28,135360099324312
7,14,6,29,144469940825180
7,14,6,30,131611326526048
7,14,6,31,166077421626916
7,14,6,32,138397891027785
7,14,6,33,199634878628653
7,14,6,34,114591755829521
7,14,6,35,126460556630390
7,14,6,36,168212847231258
7,14,6,37,160033531332126
7,14,6,38,151464395132994
7,14,6,39,116878527233863
7,14,6,40,170293638834731
7,14,6,41,106598838035599
7,14,6,42,107697090236468
7,14,6,43,194347615737336
7,14,6,44,155142186838204
7,14,6,45,116145124439072
7,14,6,46,167074608139941
7,14,6,47,162322005440809
7,14,6,48,158157880341677
7,14,6,49,182871974242546
7,14,6,50,122310203943414
7,14,6,51,120366234044282
7,14,6,52,128647393545150
7,14,6,53,102235400546019
7,14,6,54,107143967146887
7,14,6,55,121225531947755
7,14,6,56,164202654548624
7,14,6,57,184123401449492
7,14,6,58,144685362050360
7,14,6,59,194147682451228
7,14,7,0,17849200530
7,14,7,1,13096846641013
7,14,7,2,12361274802026
7,14,7,3,17008918043039
7,14,7,4,17307160374052
7,14,7,5,19389366325065
7,14,7,6,19678087606078
7,14,7,7,16234414867091
7,14,7,8,17794740438104
7,14,7,9,10086278209117
7,14,7,10,176499132510130
7,14,7,11,137679102811143
7,14,7,12,158665847412156
7,14,7,13,110189491213169
7,14,7,14,116580740814182
7,14,7,15,120418147115195
7,14,7,16,196763943016208
7,14,7,17,113794304717221
7,14,7,18,106854031518234
7,14,7,19,140787239519247
7,14,7,20,127835870520260
7,14,7,21,127611380921273
7,14,7,22,176192610622286
7,14,7,23,195996812623299
7,14,7,24,137947465124312
7,14,7,25,171977691825325
7,14,7,26,122577473926338
7,14,7,27,113395996227351
7,14,7,28,102032485828364
7,14,7,29,161060696629377
7,14,7,30,165994965430390
7,14,7,31,126878322931403
7,14,7,32,106045728832416
7,14,7,33,111088002033429
7,14,7,34,124056608534442
7,14,7,35,154841501835455
7,14,7,36,107908511636468
7,14,7,37,196848154637481
7,14,7,38,155304393438494
7,14,7,39,162489755839507
7,14,7,40,185302032240520
7,14,7,41,192601595041533
7,14,7,42,130379375242546
7,14,7,43,119085263443559
7,14,7,44,166634263344572
7,14,7,45,134928375145585
7,14,7,46,182384025846598
7,14,7,47,171356269847611
7,14,7,48,195547775648624
7,14,7,49,186685481949637
7,14,7,50,178972976450650
7,14,7,51,170116187951663
7,14,7,52,142283389652676
7,14,7,53,174031134953689
7,14,7,54,164397720154702
7,14,7,55,169523299455715
7,14,7,56,142778709556728
7,14,7,57,188116583757741
7,14,7,58,150647131658754
7,14,7,59,159063963659767
7,14,8,0,10092035000
7,14,8,1,15540752541157
7,14,8,2,19585626052315
7,14,8,3,13963087673473
7,14,8,4,11742156134630
7,14,8,5,11065971325788
7,14,8,6,11220267756946
7,14,8,7,14637148028104
7,14,8,8,16410170339261
7,14,8,9,153876374310419
7,14,8,10,193407867711577
7,14,8,11,102921263512734
7,14,8,12,124754946813892
7,14,8,13,131191378515050
7,14,8,14,118523166716208
7,14,8,15,157477828917365
7,14,8,16,157225257818523
7,14,8,17,178569271319681
7,14,8,18,189492771320838
7,14,8,19,177285361421996
7,14,8,20,148719941023154
7,14,8,21,181730336324312
7,14,8,22,162170528325469
7,14,8,23,105578646826627
7,14,8,24,190580896327785
7,14,8,25,133651668228942
7,14,8,26,175853846830100
7,14,8,27,156585284331258
7,14,8,28,177781864532416
7,14,8,29,180078132133573
7,14,8,30,191297179734731
7,14,8,31,117660402735889
7,14,8,32,174401687837046
7,14,8,33,175750143238204
7,14,8,34,161375123739362
7,14,8,35,190688178440520
7,14,8,36,147916306141677
7,14,8,37,111292352942835
7,14,8,38,189131651443993
7,14,8,39,101557003145150
7,14,8,40,107199738846308
7,14,8,41,177432975147466
7,14,8,42,112878735448624
7,14,8,43,139723890349781
7,14,8,44,122105621950939
7,14,8,45,102074964452097
7,14,8,46,185843904953254
7,14,8,47,188875264654412
7,14,8,48,109274105655570
7,14,8,49,133860057356728
7,14,8,50,169916968257885
7,14,8,51,128236782459043
7,14,8,52,128952488560201
7,14,8,53,189387369661358
7,14,8,54,129472536162516
7,14,8,55,186179590163674
7,14,8,56,178876775064832
7,14,8,57,180895875465989
7,14,8,58,107062585767147
7,14,8,59,114540490168305
7,14,9,0,19678504740
7,14,9,1,19365787801302
7,14,9,2,12572205132604
7,14,9,3,15426585363907
7,14,9,4,16254562295209
7,14,9,5,15651483146512
7,14,9,6,15596938487814
7,14,9,7,13558061619117
7,14,9,8,114392329710419
7,14,9,9,198665215011721
7,14,9,10,133098634913024
7,14,9,11,107058903714326
7,14,9,12,167467264415629
7,14,9,13,117115762216931
7,14,9,14,194236388418234
7,14,9,15,151086313919536
7,14,9,16,193634545520838
7,14,9,17,190389270622141
7,14,9,18,104574368323443
7,14,9,19,175991611124746
7,14,9,20,121233358126048
7,14,9,21,136342114027351
7,14,9,22,125378594628653
7,14,9,23,136389303729955
7,14,9,24,179428934731258
7,14,9,25,117132091032560
7,14,9,26,180903385733863
7,14,9,27,179434195635165
7,14,9,28,135589473136468
7,14,9,29,185177398737770
7,14,9,30,160980569439072
7,14,9,31,179277347740375
7,14,9,32,156068519341677
7,14,9,33,185272132642980
7,14,9,34,151588259544282
7,14,9,35,186857015145585
7,14,9,36,144864201946887
7,14,9,37,103634181548189
7,14,9,38,141574924249492
7,14,9,39,131580750650794
7,14,9,40,194255630852097
7,14,9,41,144274424853399
7,14,9,42,192320121654702
7,14,9,43,115442847256004
7,14,9,44,175558426557306
7,14,9,45,134810473858609
7,14,9,46,150240519059911
7,14,9,47,106027599661214
7,14,9,48,142369515962516
7,14,9,49,144710172063819
7,14,9,50,106985491565121
7,14,9,51,197130441966423
7,14,9,52,113704064667726
7,14,9,53,159565811669028
7,14,9,54,124734307570331
7,14,9,55,139267826371633
7,14,9,56,175250954472936
7,14,9,57,127855797774238
7,14,9,58,178319996075540
7,14,9,59,164556396176843
7,14,10,0,12376126290
7,14,10,1,12808151461447
7,14,10,2,15722784572894
7,14,10,3,19702450134341
7,14,10,4,16486943195788
7,14,10,5,15462406347235
7,14,10,6,10704309028682
7,14,10,7,154525990610130
7,14,10,8,137944301611577
7,14,10,9,159838895513024
7,14,10,10,129444359014471
7,14,10,11,159592716315918
7,14,10,12,185892032217365
7,14,10,13,111287988718812
7,14,10,14,122405684220260
7,14,10,15,149001610321707
7,14,10,16,141385980423154
7,14,10,17,174080983224601
7,14,10,18,105461231526048
7,14,10,19,124137280027495
7,14,10,20,199140812528942
7,14,10,21,190987724330390
7,14,10,22,109213601131837
7,14,10,23,111224040633284
7,14,10,24,120383111034731
7,14,10,25,151243590636178
7,14,10,26,168959504037625
7,14,10,27,176664871539072
7,14,10,28,192178863740520
7,14,10,29,195338368441967
7,14,10,30,136618956943414
7,14,10,31,142100547444861
7,14,10,32,127098404946308
7,14,10,33,113453423047755
7,14,10,34,121711686649202
7,14,10,35,160482599950650
7,14,10,36,120074085752097
7,14,10,37,196648997653544
7,14,10,38,124388898254991
7,14,10,39,145350617856438
7,14,10,40,158371769757885
7,14,10,41,137406782959332
7,14,10,42,194629287960780
7,14,10,43,137649437662227
7,14,10,44,152070792663674
7,14,10,45,125902824465121
7,14,10,46,161563047966568
7,14,10,47,176239463668015
7,14,10,48,110258992169462
7,14,10,49,199650401970910
7,14,10,50,163349192072357
7,14,10,51,130326513373804
7,14,10,52,177161502675251
7,14,10,53,180887884176698
7,14,10,54,102240451978145
7,14,10,55,109616746379592
7,14,10,56,139436504681040
7,14,10,57,183125270382487
7,14,10,58,188080975583934
7,14,10,59,138985833985381
7,14,11,0,10759992040
7,14,11,1,19640991581591
7,14,11,2,11119861993183
7,14,11,3,17900567824775
7,14,11,4,10308987456367
7,14,11,5,12160110807959
7,14,11,6,15486188559551
7,14,11,7,110125725111143
7,14,11,8,172474846212734
7,14,11,9,105405223714326
7,14,11,10,171312272315918
7,14,11,11,160920121317510
7,14,11,12,175115998019102
7,14,11,13,194748697920694
7,14,11,14,167661809922286
7,14,11,15,160686768323877
7,14,11,16,159839527225469
7,14,11,17,129350287927061
7,14,11,18,194001322928653
7,14,11,19,186035420330245
7,14,11,20,180590059131837
7,14,11,21,127993612633429
7,14,11,22,116295260235020
7,14,11,23,197589184336612
7,14,11,24,143954803138204
7,14,11,25,194998768639796
7,14,11,26,129824696641388
7,14,11,27,185011094642980
7,14,11,28,172338939344572
7,14,11,29,170757584946163
7,14,11,30,105598291847755
7,14,11,31,184528187049347
7,14,11,32,124746189850939
7,14,11,33,113568555352531
7,14,11,34,125129917554123
7,14,11,35,108602163955715
7,14,11,36,128016359157306
7,14,11,37,142101430758898
7,14,11,38,183287947860490
7,14,11,39,130119614962082
7,14,11,40,193873030063674
7,14,11,41,104867435165266
7,14,11,42,122987465766858
7,14,11,43,165354978868449
7,14,11,44,185657427970041
7,14,11,45,138501825671633
7,14,11,46,147490730673225
7,14,11,47,146556490174817
7,14,11,48,149127142276409
7,14,11,49,118320354478001
7,14,11,50,126854396979592
7,14,11,51,131563953181184
7,14,11,52,123874879882776
7,14,11,53,100179846784368
7,14,11,54,117021717485960
7,14,11,55,189854270887552
7,14,11,56,197166338489144
7,14,11,57,163206711690735
7,14,11,58,105106797592327
7,14,11,59,111703774393919
7,14,12,0,13420883210
7,14,12,1,19859938971736
7,14,12,2,13442748953473
7,14,12,3,15739451675209
7,14,12,4,16503102446946
7,14,12,5,16829047648682
7,14,12,6,118902420010419
7,14,12,7,140773409712156
7,14,12,8,141635612213892
7,14,12,9,167503233915629
7,14,12,10,187508209417365
7,14,12,11,126215387719102
7,14,12,12,174655695620838
7,14,12,13,149965597222575
7,14,12,14,187868794524312
7,14,12,15,137597150126048
7,14,12,16,183328086527785
7,14,12,17,182191507529521
7,14,12,18,135640842631258
7,14,12,19,127133259632994
7,14,12,20,122669454534731
7,14,12,21,196145287936468
7,14,12,22,167229717638204
7,14,12,23,197389427639941
7,14,12,24,117059030441677
7,14,12,25,104240669943414
7,14,12,26,107199411945150
7,14,12,27,114192160046887
7,14,12,28,104092260648624
7,14,12,29,185335010050360
7,14,12,30,190013892052097
7,14,12,31,128021181653833
7,14,12,32,189206295755570
7,14,12,33,185843273157306
7,14,12,34,143873294859043
7,14,12,35,115968433560780
7,14,12,36,191386795362516
7,14,12,37,167798641464253
7,14,12,38,167621021065989
7,14,12,39,151042802567726
7,14,12,40,165993636369462
7,14,12,41,189063187971199
7,14,12,42,117241715372936
7,14,12,43,187232429074672
7,14,12,44,158801941876409
7,14,12,45,177630758178145
7,14,12,46,161698314979882
7,14,12,47,119967593181618
7,14,12,48,164916977483355
7,14,12,49,172910354085092
7,14,12,50,149530940686828
7,14,12,51,136569012788565
7,14,12,52,165769714990301
7,14,12,53,175296894692038
7,14,12,54,147013726493774
7,14,12,55,110820705495511
7,14,12,56,158466266097248
7,14,12,57,110443794298984
7,14,12,58,1284125294100721
7,14,12,59,1560305858102457
7,14,13,0,15026834140
7,14,13,1,17284987691881
7,14,13,2,14144130813762
7,14,13,3,19463283915643
7,14,13,4,13804416087525
7,14,13,5,13038457869406
7,14,13,6,174334615711287
7,14,13,7,100118305213169
7,14,13,8,115106012815050
7,14,13,9,146693343916931
7,14,13,10,116704406418812
7,14,13,11,142255946320694
7,14,13,12,116588980722575
7,14,13,13,187574308024456
7,14,13,14,191698205726338
7,14,13,15,161236005028219
7,14,13,16,155956928730100
7,14,13,17,190475752031981
7,14,13,18,198343547833863
7,14,13,19,143345809535744
7,14,13,20,122174841237625
7,14,13,21,148992574239507
7,14,13,22,148237696441388
7,14,13,23,138026287043269
7,14,13,24,163137784845150
7,14,13,25,164386353547032
7,14,13,26,163878671248913
7,14,13,27,199282741950794
7,14,13,28,104782983852676
7,14,13,29,111111374654557
7,14,13,30,164640221556438
7,14,13,31,130969031158319
7,14,13,32,109874548360201
7,14,13,33,185992600962082
7,14,13,34,127851433063963
7,14,13,35,167448153865845
7,14,13,36,193591877067726
7,14,13,37,196150660469607
7,14,13,38,158584480071488
7,14,13,39,195311532473370
7,14,13,40,130885819575251
7,14,13,41,182491637777132
7,14,13,42,167915955579014
7,14,13,43,128697462080895
7,14,13,44,153614706782776
7,14,13,45,133274895984657
7,14,13,46,120631013586539
7,14,13,47,152625972488420
7,14,13,48,108742906190301
7,14,13,49,187552135092183
7,14,13,50,136967076194064
7,14,13,51,182444852095945
7,14,13,52,164364848097826
7,14,13,53,133217400299708
7,14,13,54,1356753458101589
7,14,13,55,1121532797103470
7,14,13,56,1567686505105352
7,14,13,57,1559213254107233
7,14,13,58,1549488335109114
7,14,13,59,1492705680110995
7,14,14,0,14950594060
7,14,14,1,14350712442026
7,14,14,2,10724988094052
7,14,14,3,11374207326078
7,14,14,4,16148665218104
7,14,14,5,177664702310130
7,14,14,6,100226951912156
7,14,14,7,157912144614182
7,14,14,8,127161692516208
7,14,14,9,151740376018234
7,14,14,10,100905483320260
7,14,14,11,153261386722286
7,14,14,12,172200221824312
7,14,14,13,143407824026338
7,14,14,14,179993575928364
7,14,14,15,162664564630390
7,14,14,16,127787981832416
7,14,14,17,166497897134442
7,14,14,18,161769554036468
7,14,14,19,191859296238494
7,14,14,20,194057209540520
7,14,14,21,134701718742546
7,14,14,22,190962872044572
7,14,14,23,146695925646598
7,14,14,24,127007197748624
7,14,14,25,159015918550650
7,14,14,26,165087681052676
7,14,14,27,161057934654702
7,14,14,28,145386894656728
7,14,14,29,110420150258754
7,14,14,30,182693623360780
7,14,14,31,178767093162806
7,14,14,32,110037521664832
7,14,14,33,180740623766858
7,14,14,34,173240276868884
7,14,14,35,155247403870910
7,14,14,36,137478295472936
7,14,14,37,126035370474962
7,14,14,38,127224086076988
7,14,14,39,159685790879014
7,14,14,40,159208937381040
7,14,14,41,148030912483066
7,14,14,42,105276684385092
7,14,14,43,120778704687118
7,14,14,44,143741157589144
7,14,14,45,104791180891170
7,14,14,46,197050051993196
7,14,14,47,167846562395222
7,14,14,48,127810945597248
7,14,14,49,143858962299274
7,14,14,50,1687237600101300
7,14,14,51,1296302318103326
7,14,14,52,1363827017105352
7,14,14,53,1398063128107378
7,14,14,54,1978788198109404
7,14,14,55,1876054607111430
7,14,14,56,1967507300113456
7,14,14,57,1578168875115482
7,14,14,58,1985569106117508
7,14,14,59,1300744669119534
7,14,15,0,16381776260
7,14,15,1,10602215592170
7,14,15,2,13737827094341
7,14,15,3,11047364796512
7,14,15,4,19407729858682
7,14,15,5,132236645510853
7,14,15,6,144613142613024
7,14,15,7,134151941015195
7,14,15,8,152596984617365
7,14,15,9,109725370319536
7,14,15,10,160612849521707
7,14,15,11,183078988123877
7,14,15,12,179781744126048
7,14,15,13,102944128328219
7,14,15,14,102124949230390
7,14,15,15,180273936132560
7,14,15,16,176023237634731
7,14,15,17,198843833736902
7,14,15,18,103333739039072
7,14,15,19,176221122841243
7,14,15,20,172523130843414
7,14,15,21,197143133945585
7,14,15,22,182262892847755
7,14,15,23,148469510749926
7,14,15,24,184283583852097
7,14,15,25,145922706754267
7,14,15,26,141283092656438
7,14,15,27,154501006458609
7,14,15,28,135941530060780
7,14,15,29,136847392362950
7,14,15,30,172210238265121
7,14,15,31,194641112667292
7,14,15,32,134360784269462
7,14,15,33,150899324571633
7,14,15,34,184222061873804
7,14,15,35,176031245075975
7,14,15,36,156355546178145
7,14,15,37,115365498980316
7,14,15,38,140623525182487
7,14,15,39,123282341484657
7,14,15,40,160743768286828
7,14,15,41,121852675488999
7,14,15,42,184984766991170
7,14,15,43,147408469593340
7,14,15,44,128473461595511
7,14,15,45,181428011897682
7,14,15,46,152159407599852
7,14,15,47,1218139925102023
7,14,15,48,1734594964104194
7,14,15,49,1254706178106365
7,14,15,50,1255964941108535
7,14,15,51,1402452908110706
7,14,15,52,1003785271112877
7,14,15,53,1038721537115047
7,14,15,54,1042382635117218
7,14,15,55,1011330324119389
7,14,15,56,1450221663121560
7,14,15,57,1374585767123730
7,14,15,58,1624871960125901
7,14,15,59,1859485972128072
7,14,16,0,11773541960
7,14,16,1,13011888072315
7,14,16,2,10164759004630
7,14,16,3,15516233506946
7,14,16,4,18366198889261
7,14,16,5,191136077911577
7,14,16,6,151723002613892
7,14,16,7,132621757016208
7,14,16,8,107049313118523
7,14,16,9,199000227920838
7,14,16,10,124483150923154
7,14,16,11,119634915925469
7,14,16,12,138229871727785
7,14,16,13,148941869630100
7,14,16,14,142905355332416
7,14,16,15,103910293934731
7,14,16,16,174918883937046
7,14,16,17,161254561739362
7,14,16,18,109637735741677
7,14,16,19,168944491543993
7,14,16,20,105180703846308
7,14,16,21,134168282948624
7,14,16,22,111691690350939
7,14,16,23,168672375553254
7,14,16,24,161391935255570
7,14,16,25,125525175757885
7,14,16,26,171423886060201
7,14,16,27,105598927662516
7,14,16,28,198228166264832
7,14,16,29,198529579567147
7,14,16,30,136984541069462
7,14,16,31,175070234671778
7,14,16,32,118095601474093
7,14,16,33,193154987876409
7,14,16,34,164896206678724
7,14,16,35,173772581881040
7,14,16,36,161746208183355
7,14,16,37,124069153385670
7,14,16,38,135782667487986
7,14,16,39,155964594290301
7,14,16,40,122162031292617
7,14,16,41,119306569294932
7,14,16,42,113716891897248
7,14,16,43,105594992199563
7,14,16,44,1019438495101878
7,14,16,45,1609437654104194
7,14,16,46,1609306180106509
7,14,16,47,1828769096108825
7,14,16,48,1234985687111140
7,14,16,49,1192600407113456
7,14,16,50,1656492641115771
7,14,16,51,1840244127118086
7,14,16,52,1317327668120402
7,14,16,53,1850933905122717
7,14,16,54,1392577981125033
7,14,16,55,1618392335127348
7,14,16,56,1457989552129664
7,14,16,57,1864177088131979
7,14,16,58,1608117654134294
7,14,16,59,1863918520136610
7,14,17,0,12571153710
7,14,17,1,11508175222460
7,14,17,2,12958337304920
7,14,17,3,11972076487380
7,14,17,4,13977324979840
7,14,17,5,175982142412300
7,14,17,6,138749972714760
7,14,17,7,157914824217221
7,14,17,8,116251561719681
7,14,17,9,147521948222141
7,14,17,10,139556117524601
7,14,17,11,126066227127061
7,14,17,12,165036726529521
7,14,17,13,196473392131981
7,14,17,14,158614476334442
7,14,17,15,106083890836902
7,14,17,16,175370514139362
7,14,17,17,145563277141822
7,14,17,18,191371761244282
7,14,17,19,182553732046742
7,14,17,20,122528628449202
7,14,17,21,100567936151663
7,14,17,22,177333788754123
7,14,17,23,136615960056583
7,14,17,24,142496385659043
7,14,17,25,144476500261503
7,14,17,26,151998569063963
7,14,17,27,163264426966423
7,14,17,28,184406540768884
7,14,17,29,190527147071344
7,14,17,30,196524688573804
7,14,17,31,177265278176264
7,14,17,32,104267104478724
7,14,17,33,161781000381184
7,14,17,34,126289968083644
7,14,17,35,131452095786105
7,14,17,36,193552057688565
7,14,17,37,103027193491025
7,14,17,38,129211832993485
7,14,17,39,125776761595945
7,14,17,40,142518362198405
7,14,17,41,1675021823100865
7,14,17,42,1013085359103326
7,14,17,43,1491551378105786
7,14,17,44,1666976667108246
7,14,17,45,1216984409110706
7,14,17,46,1935573072113166
7,14,17,47,1706167432115626
7,14,17,48,1469185316118086
7,14,17,49,1673814169120547
7,14,17,50,1548916947123007
7,14,17,51,1240056955125467
7,14,17,52,1754649394127927
7,14,17,53,1202342908130387
7,14,17,54,1225840045132847
7,14,17,55,1972627158135307
7,14,17,56,1007645174137768
7,14,17,57,1840203500140228
7,14,17,58,1699666704142688
7,14,17,59,1624908394145148
7,14,18,0,11535765110
7,14,18,1,16976094472604
7,14,18,2,17453570575209
7,14,18,3,13944712927814
7,14,18,4,163890836610419
7,14,18,5,181330679613024
7,14,18,6,171570876815629
7,14,18,7,159886091118234
7,14,18,8,103846558420838
7,14,18,9,129021872823443
7,14,18,10,136489478126048
7,14,18,11,177748244628653
7,14,18,12,120788308431258
7,14,18,13,167796390633863
7,14,18,14,143647128436468
7,14,18,15,142103560939072
7,14,18,16,134820713241677
7,14,18,17,103251602544282
7,14,18,18,101387055746887
7,14,18,19,165948927349492
7,14,18,20,102265739552097
7,14,18,21,164288945454702
7,14,18,22,199117467457306
7,14,18,23,197671777759911
7,14,18,24,187357447462516
7,14,18,25,190580593865121
7,14,18,26,161077434067726
7,14,18,27,151942074970331
7,14,18,28,193774705572936
7,14,18,29,164830223975540
7,14,18,30,180539996478145
7,14,18,31,142635022980750
7,14,18,32,140518671683355
7,14,18,33,129152627785960
7,14,18,34,174276070388565
7,14,18,35,124286341091170
7,14,18,36,154974214993774
7,14,18,37,128260503896379
7,14,18,38,120156950498984
7,14,18,39,1383691239101589
7,14,18,40,1129649530104194
7,14,18,41,1195479653106799
7,14,18,42,1028292781109404
7,14,18,43,1601460829112008
7,14,18,44,1248721784114613
7,14,18,45,1413895711117218
7,14,18,46,1850479135119823
7,14,18,47,1249914913122428
7,14,18,48,1407700538125033
7,14,18,49,1654207425127638
7,14,18,50,1642258314130242
7,14,18,51,1327489412132847
7,14,18,52,1708199796135452
7,14,18,53,1687865264138057
7,14,18,54,1655072328140662
7,14,18,55,1355223455143267
7,14,18,56,1383746456145872
7,14,18,57,1983239473148476
7,14,18,58,1047173054151081
7,14,18,59,1511152255153686
7,14,19,0,10445836340
7,14,19,1,12623537912749
7,14,19,2,16915114095499
7,14,19,3,13961050298248
7,14,19,4,146259024210998
7,14,19,5,122940770413747
7,14,19,6,169190822616497
7,14,19,7,139768103319247
7,14,19,8,137525555821996
7,14,19,9,117549288124746
7,14,19,10,190540639327495
7,14,19,11,137769244930245
7,14,19,12,149504795532994
7,14,19,13,141306683635744
7,14,19,14,163197224238494
7,14,19,15,121333783341243
7,14,19,16,159735739643993
7,14,19,17,157489692046742
7,14,19,18,190167553749492
7,14,19,19,153742522552241
7,14,19,20,179748868954991
7,14,19,21,178359211357741
7,14,19,22,121398049260490
7,14,19,23,146332784663240
7,14,19,24,170004004365989
7,14,19,25,174233459868739
7,14,19,26,115356127471488
7,14,19,27,100419363474238
7,14,19,28,164115893576988
7,14,19,29,115336884279737
7,14,19,30,159125319782487
7,14,19,31,112392204985236
7,14,19,32,162539244187986
7,14,19,33,103118707490735
7,14,19,34,199002021293485
7,14,19,35,143661940896235
7,14,19,36,102760389298984
7,14,19,37,1872680636101734
7,14,19,38,1857796783104483
7,14,19,39,1801700536107233
7,14,19,40,1707296843109982
7,14,19,41,1921494201112732
7,14,19,42,1455994360115482
7,14,19,43,1971623702118231
7,14,19,44,1888477571120981
7,14,19,45,1459638334123730
7,14,19,46,1364902148126480
7,14,19,47,1504963951129229
7,14,19,48,1146357885131979
7,14,19,49,1354602518134729
7,14,19,50,1447047933137478
7,14,19,51,1737978442140228
7,14,19,52,1052424071142977
7,14,19,53,1690960599145727
7,14,19,54,1949642462148476
7,14,19,55,1997531314151226
7,14,19,56,1424232600153976
7,14,19,57,1527178342156725
7,14,19,58,1759688089159475
7,14,19,59,1366973971162224
7,14,20,0,15450090130
7,14,20,1,12861066112894
7,14,20,2,10729940945788
7,14,20,3,10708372038682
7,14,20,4,179009275911577
7,14,20,5,152551634314471
7,14,20,6,180271641617365
7,14,20,7,173479237220260
7,14,20,8,113934527323154
7,14,20,9,165158487826048
7,14,20,10,167942395928942
7,14,20,11,198288327531837
7,14,20,12,106673208034731
7,14,20,13,101787582337625
7,14,20,14,115549436140520
7,14,20,15,173437076143414
7,14,20,16,155068147946308
7,14,20,17,151360699249202
7,14,20,18,159609741552097
7,14,20,19,129903823754991
7,14,20,20,130942640157885
7,14,20,21,141953303460780
7,14,20,22,116188801163674
7,14,20,23,124910848566568
7,14,20,24,197804316069462
7,14,20,25,114905779272357
7,14,20,26,173027567475251
7,14,20,27,132914782878145
7,14,20,28,166406044381040
7,14,20,29,101618212883934
7,14,20,30,177103280386828
7,14,20,31,168605404889722
7,14,20,32,118574830792617
7,14,20,33,176915447595511
7,14,20,34,157079450198405
7,14,20,35,1984007803101300
7,14,20,36,1693313291104194
7,14,20,37,1891271758107088
7,14,20,38,1845327749109982
7,14,20,39,1518466702112877
7,14,20,40,1084945051115771
7,14,20,41,1631547363118665
7,14,20,42,1666345767121560
7,14,20,43,1394951344124454
7,14,20,44,1646829868127348
7,14,20,45,1807939622130242
7,14,20,46,1253401999133137
7,14,20,47,1799038353136031
7,14,20,48,1339878073138925
7,14,20,49,1407102492141820
7,14,20,50,1535588842144714
7,14,20,51,1223936405147608
7,14,20,52,1019047163150502
7,14,20,53,1882812121153397
7,14,20,54,1098678514156291
7,14,20,55,1210522055159185
7,14,20,56,1509299037162080
7,14,20,57,1806375889164974
7,14,20,58,1153499589167868
7,14,20,59,1971987216170762
7,14,21,0,14049226750
7,14,21,1,16774531163039
7,14,21,2,12726571966078
7,14,21,3,16816604849117
7,14,21,4,194096381212156
7,14,21,5,182832051215195
7,14,21,6,125047541518234
7,14,21,7,184620097721273
7,14,21,8,190259788624312
7,14,21,9,162048878527351
7,14,21,10,117204029630390
7,14,21,11,112767653833429
7,14,21,12,178518763136468
7,14,21,13,157825049539507
7,14,21,14,102159615942546
7,14,21,15,146307745945585
7,14,21,16,178652632248624
7,14,21,17,148314676751663
7,14,21,18,192979044754702
7,14,21,19,171738406957741
7,14,21,20,119995491560780
7,14,21,21,156627531263819
7,14,21,22,152620193866858
7,14,21,23,182213338369897
7,14,21,24,193602339772936
7,14,21,25,159832284975975
7,14,21,26,161266039979014
7,14,21,27,186660540382053
7,14,21,28,109000374085092
7,14,21,29,177402166988131
7,14,21,30,171538018791170
7,14,21,31,169219044094209
7,14,21,32,181967978197248
7,14,21,33,1513258360100287
7,14,21,34,1934403570103326
7,14,21,35,1078905359106365
7,14,21,36,1340556721109404
7,14,21,37,1648545050112443
7,14,21,38,1842366136115482
7,14,21,39,1600385447118521
7,14,21,40,1827578170121560
7,14,21,41,1777385096124599
7,14,21,42,1558288388127638
7,14,21,43,1400731934130677
7,14,21,44,1519105048133716
7,14,21,45,1740900896136755
7,14,21,46,1871821379139794
7,14,21,47,1388204498142833
7,14,21,48,1164696769145872
7,14,21,49,1674877658148911
7,14,21,50,1566470262151950
7,14,21,51,1592624350154989
7,14,21,52,1081382255158028
7,14,21,53,1043893339161067
7,14,21,54,1964944969164106
7,14,21,55,1008973318167145
7,14,21,56,1492645274170184
7,14,21,57,1433981098173223
7,14,21,58,1575645732176262
7,14,21,59,1585048845179301
7,14,22,0,14137909390
7,14,22,1,13942988983183
7,14,22,2,16063648146367
7,14,22,3,10505565409551
7,14,22,4,117702187212734
7,14,22,5,150664344615918
7,14,22,6,117198136719102
7,14,22,7,186250828222286
7,14,22,8,134333433525469
7,14,22,9,110757975528653
7,14,22,10,184582966031837
7,14,22,11,184366760335020
7,14,22,12,125994211538204
7,14,22,13,186104662641388
7,14,22,14,121617348244572
7,14,22,15,199722003047755
7,14,22,16,197243533250939
