Month,Day,Hour,Minute,CheckResult
5,27,22,8,125186590513200
5,27,22,9,178891709114850
5,27,22,10,113032388916500
5,27,22,11,178166117918150
5,27,22,12,101485297119800
5,27,22,13,182861013021450
5,27,22,14,105192076423100
5,27,22,15,188278252324750
5,27,22,16,126700906926400
5,27,22,17,167014949328050
5,27,22,18,113985462229700
5,27,22,19,136936695931350
5,27,22,20,121527769733000
5,27,22,21,175006449734650
5,27,22,22,126788600536300
5,27,22,23,123838204837950
5,27,22,24,175380383439600
5,27,22,25,167844963641250
5,27,22,26,153614209942900
5,27,22,27,120869824344550
5,27,22,28,167210324946200
5,27,22,29,122438929447850
5,27,22,30,147485083349500
5,27,22,31,178475536451150
5,27,22,32,102908991252800
5,27,22,33,156629513554450
5,27,22,34,167260722356100
5,27,22,35,199838713957750
5,27,22,36,146207371559400
5,27,22,37,150301686561050
5,27,22,38,100987154662700
5,27,22,39,150020562364350
5,27,22,40,117844141366000
5,27,22,41,182528787867650
5,27,22,42,125772631169300
5,27,22,43,135286333470950
5,27,22,44,196431752272600
5,27,22,45,116753243174250
5,27,22,46,168312821875900
5,27,22,47,191661669577550
5,27,22,48,100850735279200
5,27,22,49,125392175580850
5,27,22,50,185465057082500
5,27,22,51,154687448084150
5,27,22,52,170436117685800
5,27,22,53,150594789087450
5,27,22,54,140853315689100
5,27,22,55,142977984090750
5,27,22,56,129779464092400
5,27,22,57,120503852094050
5,27,22,58,187316212695700
5,27,22,59,145605979597350
5,27,23,0,18365252230
5,27,23,1,10266554091725
5,27,23,2,19522740443450
5,27,23,3,16544125265175
5,27,23,4,15980968346900
5,27,23,5,12423079478625
5,27,23,6,101434982910350
5,27,23,7,153696762112075
5,27,23,8,103561724513800
5,27,23,9,154632060915525
5,27,23,10,150734998917250
5,27,23,11,177784964518975
5,27,23,12,176300034820700
5,27,23,13,134009195822425
5,27,23,14,106922525124150
5,27,23,15,154797374225875
5,27,23,16,178701279427600
5,27,23,17,114420314429325
5,27,23,18,186067466931050
5,27,23,19,192129660132775
5,27,23,20,114980424934500
5,27,23,21,187373808636225
5,27,23,22,145204286637950
5,27,23,23,143754563539675
5,27,23,24,137897549841400
5,27,23,25,160324235143125
5,27,23,26,182601693244850
5,27,23,27,150801530246575
5,27,23,28,124749368748300
5,27,23,29,190519549850025
5,27,23,30,146594394251750
5,27,23,31,115604345153475
5,27,23,32,185668557355200
5,27,23,33,157252474056925
5,27,23,34,156398512858650
5,27,23,35,115171491860375
5,27,23,36,127855024862100
5,27,23,37,179006514463825
5,27,23,38,135459792965550
5,27,23,39,163451377667275
5,27,23,40,125295471069000
5,27,23,41,174598053670725
5,27,23,42,173968040172450
5,27,23,43,197555953474175
5,27,23,44,122007410475900
5,27,23,45,168925089077625
5,27,23,46,143681860779350
5,27,23,47,185000010581075
5,27,23,48,144568714182800
5,27,23,49,131917420684525
5,27,23,50,181574664986250
5,27,23,51,186730513187975
5,27,23,52,123869429989700
5,27,23,53,163091288491425
5,27,23,54,151891105393150
5,27,23,55,131551580994875
5,27,23,56,153929220296600
5,27,23,57,159190962798325
5,27,23,58,1948248219100050
5,27,23,59,1484811942101775
5,28,0,0,11776534260
5,28,0,1,14534723820
5,28,0,2,17032468830
5,28,0,3,12593066880
5,28,0,4,17896047360
5,28,0,5,13314639120
5,28,0,6,19661689950
5,28,0,7,16991298250
5,28,0,8,14094526540
5,28,0,9,10760021850
5,28,0,10,10696841350
5,28,0,11,14546076080
5,28,0,12,11647736840
5,28,0,13,14530834510
5,28,0,14,11304796760
5,28,0,15,15294935000
5,28,0,16,12837797320
5,28,0,17,17563934090
5,28,0,18,10676325860
5,28,0,19,16787251170
5,28,0,20,14230749150
5,28,0,21,15436720510
5,28,0,22,19326323250
5,28,0,23,17996485060
5,28,0,24,14639864470
5,28,0,25,14825872670
5,28,0,26,17558693500
5,28,0,27,17462831950
5,28,0,28,13457445900
5,28,0,29,14956830050
5,28,0,30,11782296200
5,28,0,31,19572058610
5,28,0,32,18145313840
5,28,0,33,13042920380
5,28,0,34,16764981810
5,28,0,35,16430513330
5,28,0,36,11371327610
5,28,0,37,16988761770
5,28,0,38,12519087230
5,28,0,39,19589877900
5,28,0,40,13111137290
5,28,0,41,11896495600
5,28,0,42,17566465800
5,28,0,43,16087095780
5,28,0,44,18196598000
5,28,0,45,13585197330
5,28,0,46,19654479000
5,28,0,47,18211973700
5,28,0,48,15127771490
5,28,0,49,19326280060
5,28,0,50,14324006410
5,28,0,51,17479189280
5,28,0,52,19330384170
5,28,0,53,17294742900
5,28,0,54,16264086600
5,28,0,55,17358030460
5,28,0,56,11625963300
5,28,0,57,17782326270
5,28,0,58,14621047210
5,28,0,59,14315815640
5,28,1,0,14494346160
5,28,1,1,115901153772
5,28,1,2,1461605554144
5,28,1,3,1729525599216
5,28,1,4,1614973120289
5,28,1,5,1059754118361
5,28,1,6,1530414055433
5,28,1,7,1123789318506
5,28,1,8,1354850141578
5,28,1,9,1425623461650
5,28,1,10,1322715978723
5,28,1,11,1473950003795
5,28,1,12,1632537382867
5,28,1,13,1362971487940
5,28,1,14,18047134231012
5,28,1,15,12237368771084
5,28,1,16,19038353141157
5,28,1,17,11001811021229
5,28,1,18,15015082231301
5,28,1,19,10917930341374
5,28,1,20,13362892581446
5,28,1,21,12931070531518
5,28,1,22,18219837871591
5,28,1,23,15169995401663
5,28,1,24,12761868531735
5,28,1,25,17368841161808
5,28,1,26,19254388701880
5,28,1,27,14460823841952
5,28,1,28,16151280602025
5,28,1,29,18904393002097
5,28,1,30,16554476682169
5,28,1,31,16531147102241
5,28,1,32,11466256682314
5,28,1,33,18805113612386
5,28,1,34,16798415722458
5,28,1,35,19725309922531
5,28,1,36,13346037842603
5,28,1,37,13403208722675
5,28,1,38,10455738752748
5,28,1,39,10070734292820
5,28,1,40,13163946832892
5,28,1,41,12550952242965
5,28,1,42,14114214253037
5,28,1,43,12906825953109
5,28,1,44,15288763463182
5,28,1,45,10649647473254
5,28,1,46,13723815753326
5,28,1,47,15513287883399
5,28,1,48,18679541313471
5,28,1,49,17051515343543
5,28,1,50,14795090643616
5,28,1,51,19307006873688
5,28,1,52,12134931893760
5,28,1,53,16174149473833
5,28,1,54,11697496833905
5,28,1,55,19011764053977
5,28,1,56,10978396734050
5,28,1,57,11135102184122
5,28,1,58,19157120024194
5,28,1,59,15903488904266
5,28,2,0,10989533590
5,28,2,1,1696556226144
5,28,2,2,1467129286289
5,28,2,3,1861042497433
5,28,2,4,1088535392578
5,28,2,5,1239061434723
5,28,2,6,1746969802867
5,28,2,7,19084824931012
5,28,2,8,13246172011157
5,28,2,9,11879056011301
5,28,2,10,18064045341446
5,28,2,11,18579370351591
5,28,2,12,10424560981735
5,28,2,13,11686437331880
5,28,2,14,16358741412025
5,28,2,15,19120406872169
5,28,2,16,10917968302314
5,28,2,17,14832774452458
5,28,2,18,18127861032603
5,28,2,19,18255624172748
5,28,2,20,13178737212892
5,28,2,21,18429003543037
5,28,2,22,17737452923182
5,28,2,23,17953036373326
5,28,2,24,10167735863471
5,28,2,25,10492078383616
5,28,2,26,16237703023760
5,28,2,27,10938953063905
5,28,2,28,10380739734050
5,28,2,29,16587221684194
5,28,2,30,18744451054339
5,28,2,31,10056656684483
5,28,2,32,11705794514628
5,28,2,33,11883539964773
5,28,2,34,15022058634917
5,28,2,35,18434935445062
5,28,2,36,14602840085207
5,28,2,37,12549763775351
5,28,2,38,15971947625496
5,28,2,39,15593248545641
5,28,2,40,18883890365785
5,28,2,41,15674318495930
5,28,2,42,11271625126075
5,28,2,43,18418117006219
5,28,2,44,11187018006364
5,28,2,45,17935681036508
5,28,2,46,17271809676653
5,28,2,47,13628265036798
5,28,2,48,16617589636942
5,28,2,49,16175457237087
5,28,2,50,17411580977232
5,28,2,51,13918885257376
5,28,2,52,17759844007521
5,28,2,53,14830584307666
5,28,2,54,19324573287810
5,28,2,55,10039994537955
5,28,2,56,18170810318100
5,28,2,57,13112150038244
5,28,2,58,18846369818389
5,28,2,59,17462680578533
5,28,3,0,10303904660
5,28,3,1,1778627987216
5,28,3,2,1158507669433
5,28,3,3,1319533861650
5,28,3,4,1442087377867
5,28,3,5,18131407721084
5,28,3,6,15779099421301
5,28,3,7,14119073311518
5,28,3,8,19521848241735
5,28,3,9,11437889441952
5,28,3,10,19150350592169
5,28,3,11,17108818002386
5,28,3,12,16105785692603
5,28,3,13,18802602742820
5,28,3,14,19315287443037
5,28,3,15,16684794003254
5,28,3,16,18276281313471
5,28,3,17,15892002013688
5,28,3,18,13450177813905
5,28,3,19,19971591124122
5,28,3,20,16606098124339
5,28,3,21,12121172314556
5,28,3,22,13833473104773
5,28,3,23,13382567344990
5,28,3,24,19268332985207
5,28,3,25,12331775995424
5,28,3,26,16950437395641
5,28,3,27,18916373245858
5,28,3,28,13356946156075
5,28,3,29,11700977056291
5,28,3,30,17213356716508
5,28,3,31,19295113876725
5,28,3,32,15270652226942
5,28,3,33,11037593507159
5,28,3,34,16137689577376
5,28,3,35,13437673487593
5,28,3,36,13175306107810
5,28,3,37,19501144428027
5,28,3,38,12544016218244
5,28,3,39,14365056568461
5,28,3,40,19022436248678
5,28,3,41,15194720198895
5,28,3,42,11801323429112
5,28,3,43,15702670169329
5,28,3,44,18456697849546
5,28,3,45,13540595649763
5,28,3,46,19217314499980
5,28,3,47,188498902710197
5,28,3,48,149140489610414
5,28,3,49,140763275910631
5,28,3,50,185968280710848
5,28,3,51,113573528811065
5,28,3,52,119799278011282
5,28,3,53,185488468111499
5,28,3,54,147357626611716
5,28,3,55,190165370211933
5,28,3,56,147401303112150
5,28,3,57,118976017112366
5,28,3,58,107863310812583
5,28,3,59,187498030212800
5,28,4,0,13357698430
5,28,4,1,1220148584289
5,28,4,2,1870433512578
5,28,4,3,1136276094867
5,28,4,4,12733733581157
5,28,4,5,12873853931446
5,28,4,6,12227357841735
5,28,4,7,18363339312025
5,28,4,8,17532199722314
5,28,4,9,16450660282603
5,28,4,10,12461613812892
5,28,4,11,17025719093182
5,28,4,12,10780679123471
5,28,4,13,10102586843760
5,28,4,14,13884256674050
5,28,4,15,16465771714339
5,28,4,16,18914030234628
5,28,4,17,17679300714917
5,28,4,18,10144834625207
5,28,4,19,16343691245496
5,28,4,20,18828193515785
5,28,4,21,13131825106075
5,28,4,22,10715376456364
5,28,4,23,18656209226653
5,28,4,24,15446089716942
5,28,4,25,18820588917232
5,28,4,26,17636811277521
5,28,4,27,10904933927810
5,28,4,28,12519566898100
5,28,4,29,12491231328389
5,28,4,30,12147145958678
5,28,4,31,19536134848967
5,28,4,32,18274465699257
5,28,4,33,12138250009546
5,28,4,34,16617409229835
5,28,4,35,146958991310125
5,28,4,36,122600131910414
5,28,4,37,111978472510703
5,28,4,38,130486660710992
5,28,4,39,113317683611282
5,28,4,40,138522194511571
5,28,4,41,175730764711860
5,28,4,42,174157106712150
5,28,4,43,142330899712439
5,28,4,44,164668376212728
5,28,4,45,118535685313017
5,28,4,46,125989157013307
5,28,4,47,155168064113596
5,28,4,48,140221765113885
5,28,4,49,131991551414175
5,28,4,50,193387781614464
5,28,4,51,140561549314753
5,28,4,52,166645359515042
5,28,4,53,185011231715332
5,28,4,54,109653115215621
5,28,4,55,134411783115910
5,28,4,56,114608579016200
5,28,4,57,119137119516489
5,28,4,58,140835708916778
5,28,4,59,187582409617067
5,28,5,0,18578507590
5,28,5,1,1445017428361
5,28,5,2,1454955795723
5,28,5,3,12939357111084
5,28,5,4,12264536771446
5,28,5,5,19923104911808
5,28,5,6,18838129002169
5,28,5,7,10761229702531
5,28,5,8,18947005842892
5,28,5,9,19563394573254
5,28,5,10,16265939383616
5,28,5,11,17083066513977
5,28,5,12,18367410214339
5,28,5,13,16874935714700
5,28,5,14,18091277885062
5,28,5,15,11408523775424
5,28,5,16,11018708785785
5,28,5,17,14652557376147
5,28,5,18,14219472046508
5,28,5,19,17530885346870
5,28,5,20,15515391407232
5,28,5,21,16439730487593
5,28,5,22,12969948027955
5,28,5,23,16876396948316
5,28,5,24,16005432928678
5,28,5,25,17801608729040
5,28,5,26,11370131299401
5,28,5,27,15822494409763
5,28,5,28,136732542610125
5,28,5,29,183828719010486
5,28,5,30,195694244410848
5,28,5,31,102580278311209
5,28,5,32,111848904411571
5,28,5,33,192306586411933
5,28,5,34,198143056112294
5,28,5,35,136420767812656
5,28,5,36,184897303213017
5,28,5,37,149866950213379
5,28,5,38,107564670313741
5,28,5,39,183619974814102
5,28,5,40,189995334214464
5,28,5,41,113170722114825
5,28,5,42,115535433115187
5,28,5,43,198874526815549
5,28,5,44,150451488615910
5,28,5,45,135385259416272
5,28,5,46,184670887516633
5,28,5,47,102152645716995
5,28,5,48,118639887017357
5,28,5,49,198058167617718
5,28,5,50,167035240918080
5,28,5,51,159320351618441
5,28,5,52,170764409718803
5,28,5,53,105806079519165
5,28,5,54,185810544019526
5,28,5,55,173705533319888
5,28,5,56,105422995020250
5,28,5,57,151084636020611
5,28,5,58,188964290520973
5,28,5,59,123982259621334
5,28,6,0,10678116460
5,28,6,1,1362988278433
5,28,6,2,1149392064867
5,28,6,3,19459879231301
5,28,6,4,14895103391735
5,28,6,5,13780281022169
5,28,6,6,17117425792603
5,28,6,7,16124305873037
5,28,6,8,16949055403471
5,28,6,9,16985820943905
5,28,6,10,15623273334339
5,28,6,11,19793620444773
5,28,6,12,15727381625207
5,28,6,13,12299915905641
5,28,6,14,18766306426075
5,28,6,15,10940991606508
5,28,6,16,16005312876942
5,28,6,17,14194285157376
5,28,6,18,12107686007810
5,28,6,19,15229549018244
5,28,6,20,12490267658678
5,28,6,21,12810670399112
5,28,6,22,13550798699546
5,28,6,23,12660965449980
5,28,6,24,110187367010414
5,28,6,25,150689823110848
5,28,6,26,145450849411282
5,28,6,27,187464593611716
5,28,6,28,147224274312150
5,28,6,29,141391339712583
5,28,6,30,153863574713017
5,28,6,31,132405498913451
5,28,6,32,113620728413885
5,28,6,33,109919890214319
5,28,6,34,104283492014753
5,28,6,35,195491320215187
5,28,6,36,166580071515621
5,28,6,37,137803650916055
5,28,6,38,167917918116489
5,28,6,39,187971513316923
5,28,6,40,189425400417357
5,28,6,41,133686467017791
5,28,6,42,112549576218225
5,28,6,43,135464089818658
5,28,6,44,135039525919092
5,28,6,45,133350700019526
5,28,6,46,193683915619960
5,28,6,47,130679236020394
5,28,6,48,133661752220828
5,28,6,49,150540616421262
5,28,6,50,174909418921696
5,28,6,51,128136397022130
5,28,6,52,101154758822564
5,28,6,53,149055249322998
5,28,6,54,129773136523432
5,28,6,55,179034572823866
5,28,6,56,166955377924300
5,28,6,57,130132079824733
5,28,6,58,191129656825167
5,28,6,59,161228224925601
5,28,7,0,10301637860
5,28,7,1,1413584378506
5,28,7,2,13291426511012
5,28,7,3,17953109951518
5,28,7,4,12716887462025
5,28,7,5,18817249592531
5,28,7,6,11997122953037
5,28,7,7,12102051143543
5,28,7,8,11533195354050
5,28,7,9,19579137774556
5,28,7,10,18816258735062
5,28,7,11,19952252135568
5,28,7,12,12933294136075
5,28,7,13,19064402186581
5,28,7,14,14331136877087
5,28,7,15,16160905607593
5,28,7,16,13014571858100
5,28,7,17,14479062338606
5,28,7,18,15082975609112
5,28,7,19,18459540719618
5,28,7,20,190721834410125
5,28,7,21,115258683610631
5,28,7,22,119619907411137
5,28,7,23,168941439611643
5,28,7,24,159213545312150
5,28,7,25,157430554512656
5,28,7,26,163615625213162
5,28,7,27,167256469913668
5,28,7,28,192465709314175
5,28,7,29,130437890214681
5,28,7,30,161509047915187
5,28,7,31,129003130815693
5,28,7,32,154003400316200
5,28,7,33,190628558716706
5,28,7,34,104523312817212
5,28,7,35,140058717717718
5,28,7,36,115304870618225
5,28,7,37,102843605618731
5,28,7,38,180231355419237
5,28,7,39,195656931819743
5,28,7,40,193256835020250
5,28,7,41,104420492420756
5,28,7,42,140716741221262
5,28,7,43,135914233821768
5,28,7,44,177802909522275
5,28,7,45,167225828522781
5,28,7,46,124620944823287
5,28,7,47,127213817223793
5,28,7,48,181046605824300
5,28,7,49,199453640624806
5,28,7,50,198797636825312
5,28,7,51,149570257425818
5,28,7,52,165021664826325
5,28,7,53,153691925326831
5,28,7,54,119617737027337
5,28,7,55,100377712127843
5,28,7,56,142779577728350
5,28,7,57,118877380028856
5,28,7,58,147652819829362
5,28,7,59,157574590929868
5,28,8,0,10325689260
5,28,8,1,1757392663578
5,28,8,2,15852387801157
5,28,8,3,13483622391735
5,28,8,4,12421687702314
5,28,8,5,17725846402892
5,28,8,6,14481453323471
5,28,8,7,12015392374050
5,28,8,8,17737043084628
5,28,8,9,12927446885207
5,28,8,10,17102809725785
5,28,8,11,16468036906364
5,28,8,12,11819066266942
5,28,8,13,15653506017521
5,28,8,14,16129137908100
5,28,8,15,15679261648678
5,28,8,16,11860711899257
5,28,8,17,12664227989835
5,28,8,18,173332420810414
5,28,8,19,137048034310992
5,28,8,20,101238011711571
5,28,8,21,155488535912150
5,28,8,22,150386265912728
5,28,8,23,169964243213307
5,28,8,24,135059082213885
5,28,8,25,182535177314464
5,28,8,26,129137692215042
5,28,8,27,163791186515621
5,28,8,28,113399522416200
5,28,8,29,181080829916778
5,28,8,30,139513924217357
5,28,8,31,135333655617935
5,28,8,32,164259352718514
5,28,8,33,141512723619092
5,28,8,34,144234048919671
5,28,8,35,124667378620250
5,28,8,36,168902906820828
5,28,8,37,187852102121407
5,28,8,38,149140773621985
5,28,8,39,190781573222564
5,28,8,40,151968314923142
5,28,8,41,176604954323721
5,28,8,42,120131356124300
5,28,8,43,125370977824878
5,28,8,44,125762742825457
5,28,8,45,164931909626035
5,28,8,46,131011379126614
5,28,8,47,153318310027192
5,28,8,48,194983070427771
5,28,8,49,181811686828350
5,28,8,50,114211877128928
5,28,8,51,196644679729507
5,28,8,52,165718469930085
5,28,8,53,116027072930664
5,28,8,54,137484553831242
5,28,8,55,130568578031821
5,28,8,56,184216095932400
5,28,8,57,131117727032978
5,28,8,58,152101445333557
5,28,8,59,127682113634135
5,28,9,0,17177311770
5,28,9,1,1330367894650
5,28,9,2,18593579581301
5,28,9,3,12994816421952
5,28,9,4,13464172892603
5,28,9,5,17370041393254
5,28,9,6,19453358863905
5,28,9,7,13170145524556
5,28,9,8,17068571555207
5,28,9,9,18424676885858
5,28,9,10,13989274146508
5,28,9,11,15376240517159
5,28,9,12,11499177977810
5,28,9,13,16050330058461
5,28,9,14,13856604439112
5,28,9,15,18604083399763
5,28,9,16,111865396910414
5,28,9,17,116610585811065
5,28,9,18,100891472511716
5,28,9,19,116582896112366
5,28,9,20,100100061613017
5,28,9,21,197693712613668
5,28,9,22,155797817114319
5,28,9,23,160778866414970
5,28,9,24,170324997415621
5,28,9,25,122699334916272
5,28,9,26,118737602816923
5,28,9,27,182642813817574
5,28,9,28,190906785718225
5,28,9,29,168393055118875
5,28,9,30,114948489019526
5,28,9,31,110653296020177
5,28,9,32,134780944320828
5,28,9,33,197997561121479
5,28,9,34,155372927022130
5,28,9,35,153673699222781
5,28,9,36,198794031723432
5,28,9,37,136115035424083
5,28,9,38,155652222224733
5,28,9,39,173097935425384
5,28,9,40,199570121826035
5,28,9,41,108192349626686
5,28,9,42,166984568027337
5,28,9,43,131978159027988
5,28,9,44,141133753428639
5,28,9,45,158521219329290
5,28,9,46,156750251729941
5,28,9,47,120853719230591
5,28,9,48,174748872431242
5,28,9,49,186261162931893
5,28,9,50,149667611632544
5,28,9,51,121775211833195
5,28,9,52,111673512333846
5,28,9,53,183315283134497
5,28,9,54,196121023235148
5,28,9,55,162874217035799
5,28,9,56,183560157936450
5,28,9,57,109506001037100
5,28,9,58,172640789537751
5,28,9,59,122016380938402
5,28,10,0,10843375020
5,28,10,1,1293099847723
5,28,10,2,18378048201446
5,28,10,3,18830582152169
5,28,10,4,17963248532892
5,28,10,5,12441180413616
5,28,10,6,10490930444339
5,28,10,7,16476944955062
5,28,10,8,14943772205785
5,28,10,9,13508002686508
5,28,10,10,12791862947232
5,28,10,11,14725502827955
5,28,10,12,12215644098678
5,28,10,13,18668718459401
5,28,10,14,148441124710125
5,28,10,15,179628932510848
5,28,10,16,181420914811571
5,28,10,17,108487689012294
5,28,10,18,158931952513017
5,28,10,19,172449614613741
5,28,10,20,198687505514464
5,28,10,21,133612217715187
5,28,10,22,153452191615910
5,28,10,23,140627828016633
5,28,10,24,169122012617357
5,28,10,25,165552756318080
5,28,10,26,171829036118803
5,28,10,27,135024837319526
5,28,10,28,178961547220250
5,28,10,29,106924774820973
5,28,10,30,155656364121696
5,28,10,31,183150470722419
5,28,10,32,167344147123142
5,28,10,33,152621485123866
5,28,10,34,164280187324589
5,28,10,35,198826042325312
5,28,10,36,161602821726035
5,28,10,37,136671028226758
5,28,10,38,103710029727482
5,28,10,39,134882927828205
5,28,10,40,184622940328928
5,28,10,41,180426835729651
5,28,10,42,170408243630375
5,28,10,43,194607139331098
5,28,10,44,156878313331821
5,28,10,45,168625985632544
5,28,10,46,106772619833267
5,28,10,47,102573057933991
5,28,10,48,117018691634714
5,28,10,49,147818935435437
5,28,10,50,128933647736160
5,28,10,51,160346722536883
5,28,10,52,180481808337607
5,28,10,53,172569623738330
5,28,10,54,136624702239053
5,28,10,55,193565661339776
5,28,10,56,125604299140500
5,28,10,57,128046572141223
5,28,10,58,179844472641946
5,28,10,59,123489868742669
5,28,11,0,14221594160
5,28,11,1,1256054847795
5,28,11,2,11214548591591
5,28,11,3,15026758672386
5,28,11,4,15680495463182
5,28,11,5,16053069203977
5,28,11,6,10256222314773
5,28,11,7,17371450055568
5,28,11,8,13420881276364
5,28,11,9,13389205197159
5,28,11,10,15521280837955
5,28,11,11,12766730188750
5,28,11,12,17322578779546
5,28,11,13,147058389010341
5,28,11,14,184157828811137
5,28,11,15,137210387111933
5,28,11,16,112688328112728
5,28,11,17,157726082513524
5,28,11,18,132475007314319
5,28,11,19,184128341015115
5,28,11,20,132103320315910
5,28,11,21,129075891316706
5,28,11,22,101520421617501
5,28,11,23,177649384518297
5,28,11,24,122201991819092
5,28,11,25,108923340119888
5,28,11,26,100964188220683
5,28,11,27,122648995921479
5,28,11,28,133489673822275
5,28,11,29,169351313023070
5,28,11,30,195321099723866
5,28,11,31,133274223724661
5,28,11,32,159459510225457
5,28,11,33,113160673826252
5,28,11,34,156369284827048
5,28,11,35,150718149227843
5,28,11,36,110628920528639
5,28,11,37,157887732329434
5,28,11,38,195247253430230
5,28,11,39,188520600731025
5,28,11,40,137882102631821
5,28,11,41,113226232332616
5,28,11,42,111076132533412
5,28,11,43,135500739034208
5,28,11,44,168829762635003
5,28,11,45,165563899235799
5,28,11,46,173249584536594
5,28,11,47,183949974437390
5,28,11,48,138856336338185
5,28,11,49,115178614438981
5,28,11,50,104832259939776
5,28,11,51,126616910140572
5,28,11,52,150562766141367
5,28,11,53,173818171642163
5,28,11,54,136210632142958
5,28,11,55,199167402743754
5,28,11,56,117175080944550
5,28,11,57,130509221845345
5,28,11,58,142952409346141
5,28,11,59,181106208546936
5,28,12,0,12603532500
5,28,12,1,1882686122867
5,28,12,2,16786868391735
5,28,12,3,10968998122603
5,28,12,4,19998343733471
5,28,12,5,13223857704339
5,28,12,6,12197723315207
5,28,12,7,15435857736075
5,28,12,8,19476980276942
5,28,12,9,16676498517810
5,28,12,10,10587771338678
5,28,12,11,10680749479546
5,28,12,12,105777940310414
5,28,12,13,195090402311282
5,28,12,14,163515266412150
5,28,12,15,169311839013017
5,28,12,16,189890968813885
5,28,12,17,131085728214753
5,28,12,18,116427330415621
5,28,12,19,144231945116489
5,28,12,20,198154865317357
5,28,12,21,190099507018225
5,28,12,22,165066520319092
5,28,12,23,136357384719960
5,28,12,24,193260247720828
5,28,12,25,153664598221696
5,28,12,26,127629509022564
5,28,12,27,116312894823432
5,28,12,28,190471845624300
5,28,12,29,148720805925167
5,28,12,30,152124123926035
5,28,12,31,103208396526903
5,28,12,32,101300807427771
5,28,12,33,106945031428639
5,28,12,34,137408135129507
5,28,12,35,118160149230375
5,28,12,36,135644325731242
5,28,12,37,195972938532110
5,28,12,38,120124299632978
5,28,12,39,127212975433846
5,28,12,40,166977006034714
5,28,12,41,114213959135582
5,28,12,42,143565054236450
5,28,12,43,134672780037317
5,28,12,44,116143455938185
5,28,12,45,184560062539053
5,28,12,46,176024940639921
5,28,12,47,158023512040789
5,28,12,48,138050884541657
5,28,12,49,174038562042525
5,28,12,50,111812461843392
5,28,12,51,191261342444260
5,28,12,52,104729515945128
5,28,12,53,135536637745996
5,28,12,54,109390141646864
5,28,12,55,162105164247732
5,28,12,56,183041271548600
5,28,12,57,164933969049467
5,28,12,58,118889433750335
5,28,12,59,108561305951203
5,28,13,0,14112977280
5,28,13,1,1168623346940
5,28,13,2,15533015691880
5,28,13,3,19855989312820
5,28,13,4,18466410283760
5,28,13,5,19430739474700
5,28,13,6,14096073975641
5,28,13,7,12951425396581
5,28,13,8,16627287317521
5,28,13,9,12481234028461
5,28,13,10,17713978249401
5,28,13,11,167660682710341
5,28,13,12,173868154611282
5,28,13,13,186110539312222
5,28,13,14,143366976313162
5,28,13,15,121714891514102
5,28,13,16,179684915315042
5,28,13,17,179452065015983
5,28,13,18,181996110716923
5,28,13,19,147710972417863
5,28,13,20,198820569618803
5,28,13,21,149186419019743
5,28,13,22,197644206020683
5,28,13,23,160563320521624
5,28,13,24,156483175522564
5,28,13,25,165381887423504
5,28,13,26,181825242524444
5,28,13,27,132101235625384
5,28,13,28,198688044626325
5,28,13,29,126208918927265
5,28,13,30,190295187728205
5,28,13,31,139431095329145
5,28,13,32,128504264530085
5,28,13,33,134439692131025
5,28,13,34,116309204031966
5,28,13,35,108364176932906
5,28,13,36,162700830133846
5,28,13,37,185788319334786
5,28,13,38,128925163635726
5,28,13,39,128277832636666
5,28,13,40,140158140637607
5,28,13,41,139997356238547
5,28,13,42,151885801239487
5,28,13,43,148897090840427
5,28,13,44,179932062841367
5,28,13,45,143551357742308
5,28,13,46,136279927043248
5,28,13,47,105240029744188
5,28,13,48,147082880645128
5,28,13,49,170003029646068
5,28,13,50,151678849947008
5,28,13,51,123644040047949
5,28,13,52,140275259448889
5,28,13,53,106752923749829
5,28,13,54,179826583350769
5,28,13,55,195963080851709
5,28,13,56,130248351752650
5,28,13,57,114132861453590
5,28,13,58,129410080254530
5,28,13,59,142773835355470
5,28,14,0,17086008820
5,28,14,1,18515134641012
5,28,14,2,11993633532025
5,28,14,3,13027753673037
5,28,14,4,19406422954050
5,28,14,5,17480918445062
5,28,14,6,18675681466075
5,28,14,7,18407318527087
5,28,14,8,10330562878100
5,28,14,9,14618160619112
5,28,14,10,138531029110125
5,28,14,11,156050238711137
5,28,14,12,133406413312150
5,28,14,13,103052399513162
5,28,14,14,162569440314175
5,28,14,15,176645019415187
5,28,14,16,184148390616200
5,28,14,17,102723372317212
5,28,14,18,165792412818225
5,28,14,19,112820630219237
5,28,14,20,155591266120250
5,28,14,21,185531419321262
5,28,14,22,127120846922275
5,28,14,23,142986554423287
5,28,14,24,125695968524300
5,28,14,25,130681485925312
5,28,14,26,191834543826325
5,28,14,27,189811414027337
5,28,14,28,149801152228350
5,28,14,29,187767702229362
5,28,14,30,184446874130375
5,28,14,31,169033294631387
5,28,14,32,191605138032400
5,28,14,33,106437006133412
5,28,14,34,126057857934425
5,28,14,35,120410936835437
5,28,14,36,132424814536450
5,28,14,37,175108980737462
5,28,14,38,121098137538475
5,28,14,39,102429667239487
5,28,14,40,161974099340500
5,28,14,41,130715730741512
5,28,14,42,143657856742525
5,28,14,43,122908726743537
5,28,14,44,159422387844550
5,28,14,45,124389375945562
5,28,14,46,136795709146575
5,28,14,47,145949812147587
5,28,14,48,100556187248600
5,28,14,49,116851446149612
5,28,14,50,189878090050625
